"Y","E1","E2","E3","E4","G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20"
14.061006925767,7.51259321928956,5.51699635223486,6.21460852446035,7.36385371652432,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
16.0212844205519,9.07651375280693,9.71292903646827,5.97253904212266,9.41514739883132,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
13.86077731211,7.46607316541485,8.20224859402515,8.99120367248543,6.68877118267119,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1
14.1843555569155,8.97166241076775,7.7559677651152,5.19927547429688,8.85402150452137,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0
15.3462928481807,9.65785634703934,9.11201147944666,9.60889416513965,7.73573803016916,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
13.159009921314,5.48861586605199,6.21326838503592,5.89880532817915,9.007314639166,1,0,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,1,1,1
14.0407850922245,8.07889597024769,6.59042450017296,7.39294288097881,7.40765050519258,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
13.5100968440781,8.45503104268573,6.6050796257332,5.15275281737559,5.1275134307798,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
12.7911615513391,5.5936916731298,6.86455093091354,6.35438706260175,9.66704815276898,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0
13.2616241885882,6.17575395619497,7.53903592820279,8.86914895498194,5.3856074588839,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
13.7136697169458,6.86005954165012,7.21443536458537,9.59051897400059,5.00056170276366,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
13.4850434148609,9.17278118780814,6.02482153568417,7.92547136428766,5.47035223222338,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
13.7519378212948,5.20279479329474,8.85783363250084,6.53196087107062,7.95110514620319,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,1,0,1,0,1
14.6653964575583,6.23705522390082,7.881123367697,9.41896921605803,7.98358201398514,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0
15.1851771696761,9.83794932137243,8.73320957296528,9.4144580012653,7.87826944724657,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
14.1433672536984,6.9494636124,9.44135754252784,8.20553114870563,8.69632800342515,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
15.3003587006093,8.61591099994257,8.59041227726266,7.32876720372587,6.14547291421331,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1
16.0804369401399,7.39423910854384,8.44633785192855,7.60350371594541,8.52823843481019,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0
13.402807744916,8.12994380597956,8.44215061049908,8.89726861496456,7.60218060691841,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14.3524997552585,8.79750176332891,8.62776058609597,9.59842548007146,8.03030505077913,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0
13.9160954335057,9.83212701394223,5.41059350944124,5.76025657472201,8.52293504518457,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1
14.9716340644556,8.43559338129126,9.68974326271564,9.67455645790324,8.61208277288824,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1
14.0774463619124,7.95651897788048,8.45413538278081,7.26603413582779,9.2418244923465,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1
13.878080541894,7.36733827507123,7.97120923176408,6.86085026129149,6.34998026886024,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0
13.6802725946496,8.96483501885086,5.64721878734417,8.57757828314789,7.94738669297658,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1
13.2190304620434,7.57232306292281,9.64350845431909,7.89835134521127,9.39831948606297,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
14.516196928273,5.46717560733669,9.24318959587254,9.563638207037,7.1616332535632,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0
14.8190386166884,9.33019127580337,6.03047660901211,6.8970202410128,8.91892918851227,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1
13.0484503357442,5.82358179264702,5.81136649940163,9.58275494747795,6.69619938242249,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,1
13.8326284731501,7.69489826518111,5.67967215669341,5.32094772555865,9.33090524864383,0,1,1,0,1,0,1,0,0,1,1,1,1,0,1,1,0,1,1,0
14.6341037992268,8.92606232431717,9.26909813075326,5.75633748550899,9.59975239122286,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1
13.6409302560504,8.10936167370528,6.15853509982117,7.97082856297493,7.3500921134837,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1
13.812614181268,6.49109470890835,7.27318453369662,9.35183926834725,7.35188406077214,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1
13.9054741166012,8.24488844024017,6.67569248471409,7.39013087935746,8.86023681377992,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1
12.6996665976379,6.14844650961459,6.76457057124935,9.58250237628818,8.93282598932274,1,0,1,0,1,1,1,0,1,0,1,1,0,0,1,1,1,0,1,1
13.1432627468314,8.87396848411299,5.28006885317154,6.6591990320012,8.09086289140396,1,1,1,1,1,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0
14.6507243675939,8.68085084832273,7.56836091866717,5.87435971130617,6.35982322972268,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
14.0668036608662,8.44730283715762,6.06109723332338,6.83263529324904,6.49392769206315,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0
13.1856974807117,7.44472993654199,7.56515693967231,7.28874345426448,7.0463283394929,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1
12.8028550770689,5.50054826308042,5.56011531734839,6.83869349886663,8.11529868049547,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0
15.3102758437932,8.19741456070915,8.66380425402895,6.76544926129282,9.23502437653951,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1
14.0675658519924,9.29605357348919,5.7772432686761,7.31837121653371,8.62553012906574,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0
15.473966800119,8.47878268454224,8.16100516007282,5.86934329359792,7.79525944963098,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1
14.2773892766466,6.69814770575613,6.43527630367316,9.18525702436455,9.39928920823149,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1
14.0922687198474,7.69064296851866,5.38613671786152,7.19635605579242,7.7577424433548,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
13.984742183444,8.43612850643694,7.63983718119562,8.69637419353239,7.36662021488883,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1
13.1007741014418,5.36175683140755,9.96281526982784,5.17585754976608,7.4660714820493,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,0
13.1154559507027,6.20980649488047,5.53919590078294,6.5852271928452,5.49466078053229,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0
14.1470179859421,9.19163202750497,8.18205637158826,8.09630674659275,8.89064960181713,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,0
13.8846291972353,6.53978033456951,5.11363840778358,8.02568483399227,9.23347978969105,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0
13.9355221347723,5.69721344741993,6.79343842435628,5.57337840669788,7.18508441932499,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1
13.775144740437,8.65415735635906,5.56912956759334,6.27887691371143,6.54293091502041,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1
12.6044444561243,9.87423833459616,6.08789007528685,6.76992840366438,7.13187115266919,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0
14.2620723101229,9.5472453138791,8.92119324184023,5.89768848381937,7.1396648325026,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1
14.8241268411972,9.45377214811742,8.7690569262486,6.11396158812568,8.67406064411625,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,1
14.1398215189634,8.02562809432857,9.88696233136579,8.28673564712517,9.18965045479126,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0
12.9106004158431,7.01815007254481,5.53630996495485,7.03187235281803,7.82406591577455,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0
13.157345322494,6.01394546800293,5.90602405718528,9.44566332967952,9.20018665143289,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
13.7816086214315,5.89429552666843,6.986116359476,9.47650127345696,7.98857410554774,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
14.0453639927792,7.81900487840176,8.25902670156211,9.99796770163812,5.09832037147135,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
14.4424433412538,9.79787857737392,9.69017872586846,8.797414310975,9.72574187326245,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1
12.0366229966927,5.14395819976926,5.29932323493995,8.23912412277423,7.93882438214496,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1
14.8540705584502,9.05320052290335,5.10696188663132,7.47616392793134,9.65705458191223,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1
14.6099045076197,9.11326064378954,8.65939818555489,8.54363452759571,7.68577285809442,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1
13.9075314277051,9.07179881003685,6.15467933123,7.49682217487134,8.48197741666809,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1
14.014833991661,9.23152746283449,8.17048806231469,7.76915991795249,6.67983027175069,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1
13.9177962645001,6.00988840567879,6.57470643986017,6.5278960892465,8.86305940919556,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
13.3482590650782,5.18330810009502,5.84802698809654,6.46568647469394,5.9495295456145,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0
12.7846519404493,5.89895242359489,6.28294244874269,7.50890118302777,6.46349705988541,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1
15.1154143264654,8.38243780308403,9.58500305772759,5.38310376927257,6.51052155415528,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1
13.9425128958687,6.02083066478372,7.99389601335861,8.07722372119315,7.07318438217044,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0
13.9074140357776,7.28176146512851,5.57909351075068,7.2095545148477,5.4400554089807,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1
15.1325420849403,9.57672243355773,9.96912935865112,8.43836457002908,5.94337248592637,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0
14.7544903812113,9.22871039365418,7.41600988898426,7.65643623191863,6.55198253807612,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1
13.6076239428377,9.47652491391636,8.86091151740402,5.28485115501098,9.87541217473336,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1
13.8892529680276,9.94414495304227,5.72933843941428,6.17748793563806,5.98658532369882,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1
14.60764171219,5.49947798484936,9.13038360071369,7.55282424157485,8.7399916513823,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,1,1,1,1
14.0956212759245,5.4744225833565,9.05200296198018,8.77379076322541,8.80673208273947,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1
13.5834478118208,9.45931338821538,6.14315283601172,8.47649192786776,6.5921889373567,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,1
14.4662290191972,8.46977579873055,9.27924597985111,8.28921845066361,8.81589962169528,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,1
14.5683298805141,5.45423353090882,9.78967969072983,6.78785783587955,5.95332651981153,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1
13.6799760959791,8.85585227049887,5.7872073398903,6.01722949650139,9.33222896885127,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1
12.3011442052964,6.43198841717094,8.60110345995054,6.95905201369897,8.94872294855304,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,0,1,1
14.6861433957024,6.52429285808466,9.06999989761971,9.11826882394962,7.19410023186356,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
14.4468734817025,9.41885426640511,5.56262897560373,9.40503551159054,7.17771406518295,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1
13.7831363242087,6.50772689143196,8.11287777498364,5.47354636248201,9.21683774213307,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,0,1,1
12.7520510878485,5.31022023060359,5.39926465251483,6.25263403169811,8.82130291662179,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1
13.2727848322293,9.07034754636697,5.62431849073619,8.59855080372654,8.02906863740645,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1,1,0
14.0543275012573,8.92637902521528,6.4088801748585,8.72640356537886,7.76312423869967,0,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1
14.6438942650815,8.77022965927608,9.35591570218094,7.72757512866519,9.86047762795351,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
15.0762057700343,8.516792076407,6.77548532141373,7.59425141266547,8.64522833609954,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
14.7735497316574,5.6734752561897,9.2954648216255,6.88426222302951,6.12662770668976,1,1,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1
13.4842605637609,5.810623470461,7.88999207434244,5.79428611905314,6.91499831620604,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
13.5450800987459,7.31300971587189,7.68661449663341,5.24233143310994,8.22392955771647,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
14.8172676904845,9.70845745061524,9.42147832131013,6.09687703312375,6.46919320919551,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
14.7810510045443,8.92389402491972,6.02725300588645,8.34376352955587,8.08119869674556,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1
14.4920190695328,8.98992395144887,8.04460986633785,5.47977789887227,6.02085342630744,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
13.4546474798742,6.11933165695518,8.1908007117454,9.78092494187877,6.745079056127,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
12.5813380872454,7.13932730373926,5.56788916350342,9.6290191099979,7.66087598050945,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1
13.4814644886415,6.41659664921463,5.46876421314664,6.79647901677527,5.37153793615289,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1
13.8093558727734,7.00790207600221,7.35023135435767,9.63203310384415,6.67046232847497,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
14.0954422983674,9.79786805459298,7.77159214485437,6.97284317342564,7.97168429126032,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1
11.3341318753962,6.4617545879446,5.43380271294154,5.83053205278702,8.94222344155423,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1
12.8524696180424,7.3300398082938,7.98988995142281,5.15036594122648,8.6501792143099,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
15.0476401774773,6.6609744366724,9.05183914117515,7.38567014224827,8.49947322858498,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0
14.5136273855035,8.52298984886147,7.87462953594513,6.64418895263225,9.78481368976645,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1
13.6826079066578,8.47670021350496,7.83837500261143,5.8310561242979,9.2736000707373,1,0,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,1
13.4621124528038,6.29049324197695,9.0932405332569,8.39803717564791,5.74073982308619,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1
14.094021834431,8.54696676251478,6.5401065396145,5.42321401881054,5.95750677632168,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1
12.7275186442521,7.39285257062875,9.51585666160099,8.62340099527501,7.31342071550898,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1
13.4445567390215,9.26612025592476,6.25591429998167,5.13933877809905,6.0033676715102,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1
14.4520632708446,7.03387080226094,9.38337342813611,6.52494329959154,8.8913964421954,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
15.4662286538901,9.90164132323116,9.37364488490857,5.19175335997716,9.31757743819617,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1
13.3602740601098,8.11044435249642,7.96416051918641,6.91977818263695,8.90826936345547,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
12.3353207316391,6.45704769529402,5.93521119328216,6.89557249075733,6.42356913071126,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0
13.6720830695294,8.69537793798372,6.25321610830724,5.19842354930006,7.14944061124697,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1
15.1647281797612,8.43368475441821,9.29446285474114,6.18819661089219,9.38446015352383,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1
12.4072547324516,5.84003360942006,6.65869047981687,5.89241277193651,7.43428377085365,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
12.5904762933141,5.87591654504649,5.2141254930757,9.40319034853019,5.85953257163055,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1
14.822824186342,9.55348896794021,7.16871798271313,5.01676701009274,5.9653393633198,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0
14.4793438603461,9.87654670258053,6.85657977475785,8.75610449584201,9.25458012497984,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1
14.814735366471,6.6747781005688,9.96592257055454,9.17325645801611,9.12348215933889,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
14.5076380138682,8.32282832125202,5.14412938151509,5.02376605174504,9.20874736621045,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,0
15.2315771885251,9.27783317281865,8.83157206466421,5.40569019620307,8.80415388266556,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1,1,1
12.4777667201852,6.70565094915219,6.31468177656643,9.82316492707469,8.73780815047212,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0
12.969322127503,6.49540219805203,6.27607970265672,6.33085172041319,8.4145407890901,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0
14.4788504742645,9.40023771021515,9.37168590142392,9.05440444941632,6.65748140658252,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1
14.259129877801,5.08604159695096,6.52617367682979,6.93188640521839,9.21129891881719,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1
12.7752573139712,5.12249674182385,8.31421219161712,5.41891423752531,8.04081249749288,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,1,1
12.3380223370781,5.13709050952457,5.41627250378951,9.27639869507402,9.23355019884184,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1
13.2482222008526,5.16578528913669,7.59477689163759,9.46945791249163,7.37894225050695,0,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1
12.9913329011122,7.35795797314495,6.35377881466411,7.26132779964246,6.24111552839167,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
12.9371598077634,5.13258985709399,5.92053440283053,5.2737610170152,9.7520824323874,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,1,1
14.5588420005944,5.64089338993654,8.810217496939,7.89591361535713,6.14485254161991,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
13.1248840515277,6.59179344074801,8.34549124469049,6.58925559022464,7.77090029674582,1,1,1,0,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1
13.1165597386802,5.57399708661251,6.0504277527798,6.88408381305635,9.09998638438992,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
14.2474592332482,7.08479922148399,8.08417376712896,6.01725409156643,9.07754102023318,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1
14.0369258584037,7.05462162266485,6.7201866034884,7.80181919923052,9.70610717544332,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0
10.589625976711,6.14780344651081,5.77307769097388,8.05495080654509,9.60913332179189,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1
13.2559588661907,8.84570490336046,7.22135476768017,5.18761881859973,5.36901623359881,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
13.1663350633763,7.27037688135169,5.25375202530995,9.99697591294535,5.97237052745186,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
13.7858910921672,7.2878364729695,5.45442439848557,5.17013350618072,6.2184104102198,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0
14.3832277117738,8.50645014899783,8.56288627604954,6.43805011874065,8.41173644294031,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1
15.3149749655398,7.21042087767273,9.19109043083154,7.12037955992855,8.40336776105687,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
13.1897337731306,6.43490120419301,5.62388378079049,8.90174133353867,5.69459527381696,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1
14.1821754474259,8.13661995460279,9.59449359914288,6.79142721230164,5.931429292541,0,1,1,0,0,1,0,1,0,0,1,0,1,1,1,1,0,1,1,0
14.3773371201894,6.05880080256611,9.88368553458713,8.1638231605757,5.61743979575112,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1
13.1843483216884,5.35419771680608,5.80651921918616,7.38707207376137,5.63743659295142,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1
14.7467426728193,8.67441106354818,7.75080160470679,5.42419567122124,6.74436869332567,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1
15.8335035986845,9.60300151025876,9.85025804140605,9.01210036012344,8.74482328887098,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0
13.5879671376399,9.05173412756994,5.32710556057282,9.92835143930279,7.79626829200424,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
14.4371309820277,8.60639102407731,7.9250424169004,7.91065425029956,5.17005011439323,0,1,1,0,0,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1
13.7436336206117,5.78226329293102,7.77939732186496,9.39825217239559,7.72467689472251,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1
13.6474077640264,6.01254635723308,7.78742898954079,5.41998842265457,5.60918672359549,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1
13.2887574415812,5.46608636737801,7.39703197265044,8.61946046119556,5.51486161071807,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1
13.7645102472905,7.02954653068446,8.94919871352613,6.39678624342196,9.17882402427495,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
13.4219230537718,8.86102455900982,6.2915689649526,5.33311421750113,8.83343626046553,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1
13.5486345536686,5.44903976027854,8.19404018460773,7.28785886545666,5.95245533972047,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1
14.2365194328619,7.1320765290875,9.71729133743793,9.33376953820698,9.63427923968993,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0
13.5947976720706,7.18328041024506,9.39223961206153,5.45483735972084,8.44441014109179,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1
11.9451747963841,5.73589274310507,6.66378151043318,9.59343396243639,9.26989995874465,1,0,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,1,0
14.0715785081711,8.76311459462158,5.83589794929139,8.51750604924746,8.95889754057862,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1
13.4504179007954,9.58419471047819,5.88825052371249,5.21461667260155,7.28188835317269,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0,1
14.3484379767329,8.91535894363187,7.15359709691256,7.09189974586479,7.02319776290096,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1
13.5719509909441,5.97405727719888,7.70228848443367,5.33384212176315,6.80378493387252,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
14.692774979965,7.09325151634403,8.8192368100863,7.89081749273464,5.39991958881728,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
14.9200985047526,6.67623243178241,6.3589328492526,9.66420480050147,7.37639605533332,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1
13.5919422444472,8.42209616792388,6.73225857783109,8.07407938060351,9.451166219078,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,0
14.0553317029901,9.70708928070962,5.44178078183904,8.31370454048738,6.4556956931483,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,1,0
14.5682928829281,6.68103170581162,9.42132653202862,8.2231989200227,5.91282419511117,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14.3760469677987,7.55026740022004,8.21247805142775,8.10876501607709,8.63480673287995,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1
14.9938280223674,9.91452356334776,8.79901055246592,6.43328072852455,7.12762669892982,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1
14.4006833592808,8.37782614515163,5.99043649737723,5.27234596549533,9.60280360886827,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0
14.3716043272926,8.71685747173615,8.05516635649838,6.99850909179077,9.61658876156434,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1
